sample_index,phase,actual_label,prediction,confidence,drift_detected,routing_reason,threat,recommendation,retrieval_latency_ms,generation_latency_ms,total_rag_latency_ms,evidence_count,retrieved_evidence_ids
12682,EMERGING,VULNERABILITYSCAN,BENIGN,0.5865921787709497,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06980000762268901,0.004600035026669502,0.1283999881707132,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12683,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06539997411891818,0.004200031980872154,0.12440001592040062,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12684,EMERGING,VULNERABILITYSCAN,BENIGN,0.6111111111111112,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06320001557469368,0.004299974534660578,0.12149999383836985,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12686,EMERGING,DNS_SPOOFING,BENIGN,0.5433962264150943,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06799999391660094,0.004300032742321491,0.1273000380024314,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12689,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.063000014051795,0.004200031980872154,0.12069998774677515,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12693,EMERGING,DNS_SPOOFING,BENIGN,0.5821917808219178,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06819999543949962,0.003999972250312567,0.12799998512491584,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12694,EMERGING,VULNERABILITYSCAN,BENIGN,0.6754966887417219,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.0974999857135117,0.007299997378140688,0.18690002616494894,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12695,EMERGING,VULNERABILITYSCAN,BENIGN,0.5433962264150943,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07160002132877707,0.005300040356814861,0.13780000153928995,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12698,EMERGING,VULNERABILITYSCAN,BENIGN,0.6548672566371682,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.0735999783501029,0.005299982149153948,0.14029996236786246,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12699,EMERGING,VULNERABILITYSCAN,BENIGN,0.5865921787709497,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07240002742037177,0.004699977580457926,0.13429997488856316,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12704,EMERGING,VULNERABILITYSCAN,BENIGN,0.6881188118811881,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.12059998698532581,0.008700008038431406,0.19839999731630087,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12706,EMERGING,DNS_SPOOFING,BENIGN,0.6111111111111112,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07040001219138503,0.005399982910603285,0.13320002472028136,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12707,EMERGING,VULNERABILITYSCAN,BENIGN,0.5260663507109006,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07529999129474163,0.006499991286545992,0.14570000348612666,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12708,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06539997411891818,0.004800036549568176,0.12640003114938736,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12711,EMERGING,VULNERABILITYSCAN,BENIGN,0.6881188118811881,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07559999357908964,0.004700035788118839,0.13810000382363796,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12712,EMERGING,VULNERABILITYSCAN,BENIGN,0.6754966887417219,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06910000229254365,0.004600035026669502,0.1303000026382506,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12713,EMERGING,VULNERABILITYSCAN,BENIGN,0.6754966887417219,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.0706000137142837,0.004900037311017513,0.13380002928897738,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12717,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07189996540546417,0.004499976057559252,0.1335999695584178,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12718,EMERGING,VULNERABILITYSCAN,BENIGN,0.5433962264150943,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06430002395063639,0.004500034265220165,0.12350000906735659,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12721,EMERGING,VULNERABILITYSCAN,BENIGN,0.5821917808219178,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06550003308802843,0.004099973011761904,0.12390001211315393,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12722,EMERGING,VULNERABILITYSCAN,BENIGN,0.6881188118811881,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06250001024454832,0.004599976819008589,0.12129999231547117,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12723,EMERGING,VULNERABILITYSCAN,BENIGN,0.6881188118811881,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06660004146397114,0.004399975296109915,0.12450001668184996,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12724,EMERGING,DNS_SPOOFING,BENIGN,0.5865921787709497,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06769999163225293,0.003999972250312567,0.12739998055621982,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12727,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06559997564181685,0.0038999714888632298,0.12429995695129037,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12729,EMERGING,VULNERABILITYSCAN,BENIGN,0.6111111111111112,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07049995474517345,0.004299974534660578,0.13179995585232973,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12730,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06670004222542048,0.004499976057559252,0.1254999660886824,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12734,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06940000457689166,0.004599976819008589,0.12939999578520656,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12740,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06290001329034567,0.004200031980872154,0.12119999155402184,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12743,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06429996574297547,0.004800036549568176,0.12420001439750195,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12746,EMERGING,DNS_SPOOFING,BENIGN,0.5865921787709497,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.12149999383836985,0.004599976819008589,0.18350000027567148,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12748,EMERGING,VULNERABILITYSCAN,BENIGN,0.6881188118811881,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06479996955022216,0.004300032742321491,0.12450001668184996,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12753,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06350001785904169,0.004300032742321491,0.12510002125054598,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12756,EMERGING,VULNERABILITYSCAN,BENIGN,0.5260663507109006,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07040001219138503,0.005099980626255274,0.13459997717291117,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12757,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06509997183457017,0.004700035788118839,0.125700025819242,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12759,EMERGING,VULNERABILITYSCAN,BENIGN,0.5260663507109006,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06849999772384763,0.004400033503770828,0.13070000568404794,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12761,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06479996955022216,0.004100031219422817,0.12430001515895128,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12763,EMERGING,VULNERABILITYSCAN,BENIGN,0.6291360578989004,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.0678999931551516,0.004399975296109915,0.12909999350085855,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12764,EMERGING,VULNERABILITYSCAN,BENIGN,0.6111111111111112,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06669998401775956,0.004300032742321491,0.12440001592040062,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12765,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06390002090483904,0.004199973773211241,0.12039998546242714,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12767,EMERGING,VULNERABILITYSCAN,BENIGN,0.6282051282051282,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06620003841817379,0.003999972250312567,0.12470001820474863,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12770,EMERGING,VULNERABILITYSCAN,BENIGN,0.5260663507109006,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06280001252889633,0.004099973011761904,0.1202999847009778,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12775,EMERGING,VULNERABILITYSCAN,BENIGN,0.6548672566371682,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07339997682720423,0.004900037311017513,0.14030002057552338,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12776,EMERGING,VULNERABILITYSCAN,BENIGN,0.6111111111111112,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06499997107312083,0.004199973773211241,0.12479996075853705,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12777,EMERGING,VULNERABILITYSCAN,BENIGN,0.6111111111111112,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07130001904442906,0.004199973773211241,0.1309000072069466,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12780,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.062000006437301636,0.004200031980872154,0.11990003986284137,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12781,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06649998249486089,0.004299974534660578,0.12739998055621982,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12782,EMERGING,VULNERABILITYSCAN,BENIGN,0.6754966887417219,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06449996726587415,0.004300032742321491,0.12410001363605261,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12786,EMERGING,VULNERABILITYSCAN,BENIGN,0.5821917808219178,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06900000153109431,0.004300032742321491,0.1309000072069466,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12787,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06360001862049103,0.004099973011761904,0.1221999991685152,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12792,EMERGING,VULNERABILITYSCAN,BENIGN,0.6282051282051282,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06549997488036752,0.004999979864805937,0.13419997412711382,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12796,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07180002285167575,0.004999979864805937,0.13749999925494194,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12799,EMERGING,VULNERABILITYSCAN,BENIGN,0.5433962264150943,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06360001862049103,0.004599976819008589,0.1230000052601099,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12800,EMERGING,VULNERABILITYSCAN,BENIGN,0.5865921787709497,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.0619000056758523,0.004399975296109915,0.11910003377124667,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12801,EMERGING,DNS_SPOOFING,BENIGN,0.625,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07010000990703702,0.004800036549568176,0.13380002928897738,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12808,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.0675999908708036,0.004700035788118839,0.12739998055621982,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12810,EMERGING,VULNERABILITYSCAN,BENIGN,0.5433962264150943,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06440002471208572,0.004399975296109915,0.12420001439750195,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12811,EMERGING,VULNERABILITYSCAN,BENIGN,0.6111111111111112,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07080001523718238,0.004399975296109915,0.13270002091303468,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12814,EMERGING,VULNERABILITYSCAN,BENIGN,0.5821917808219178,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.29880000511184335,0.007199996616691351,0.38839998887851834,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12815,EMERGING,VULNERABILITYSCAN,BENIGN,0.6754966887417219,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.08870003512129188,0.005999987479299307,0.15790003817528486,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12820,EMERGING,VULNERABILITYSCAN,BENIGN,0.6754966887417219,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07449998520314693,0.005699985194951296,0.14429999282583594,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12823,EMERGING,VULNERABILITYSCAN,BENIGN,0.6754966887417219,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06569997640326619,0.004700035788118839,0.125700025819242,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12824,EMERGING,VULNERABILITYSCAN,BENIGN,0.6111111111111112,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06799999391660094,0.004200031980872154,0.12939999578520656,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12827,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06940000457689166,0.004499976057559252,0.1404000213369727,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12830,EMERGING,VULNERABILITYSCAN,BENIGN,0.6754966887417219,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.0686999992467463,0.004399975296109915,0.1308999489992857,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12831,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07130001904442906,0.004900037311017513,0.13640004908666015,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12835,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.08379999781027436,0.006399990525096655,0.15460001304745674,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12839,EMERGING,VULNERABILITYSCAN,BENIGN,0.6881188118811881,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.07400003960356116,0.004999979864805937,0.13920001219958067,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12840,EMERGING,VULNERABILITYSCAN,BENIGN,0.5260663507109006,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06940000457689166,0.004799978341907263,0.13110000872984529,4,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection
12842,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06640003994107246,0.0048999791033566,0.12630003038793802,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12844,EMERGING,VULNERABILITYSCAN,BENIGN,0.5260663507109006,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.0678999931551516,0.004799978341907263,0.1294999965466559,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
12845,EMERGING,VULNERABILITYSCAN,BENIGN,0.6767857142857143,False,LOW_CONFIDENCE,Evidence-supported candidate: Incident Response Recommendations and Considerations (SP 800-61 Rev. 3),"Preserve relevant evidence, analyze the incident, and select containment and recovery actions according to operational impact.",0.06440002471208572,0.004199973773211241,0.12229999992996454,2,nist-sp-800-61r3-response|nist-sp-800-61r3-containment
